matchday,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Goal_difference,Points_Home,HomePosition,HomeAvgPoints,AwayPosition,AwayAvgPoints,result,AvgPointDelta,Season
30.0,Hoffenheim,Hamburg,2,0,2,3,7,1.4827586206896552,7,1.4827586206896552,1,0.0,1718
30.0,Bayern Munich,M'gladbach,5,1,4,3,1,2.4827586206896552,1,2.4827586206896552,1,0.0,1718
30.0,Hertha,FC Koln,2,1,1,3,10,1.2413793103448276,10,1.2413793103448276,1,0.0,1718
30.0,Schalke 04,Dortmund,2,0,2,3,2,1.793103448275862,2,1.793103448275862,1,0.0,1718
30.0,Werder Bremen,RB Leipzig,1,1,0,1,12,1.2413793103448276,12,1.2413793103448276,X,0.0,1718
30.0,Mainz,Freiburg,2,0,2,3,16,0.9310344827586207,16,0.9310344827586207,1,0.0,1718
31.0,M'gladbach,Wolfsburg,3,0,3,3,8,1.3333333333333333,8,1.3333333333333333,1,0.0,1718
31.0,Dortmund,Leverkusen,4,0,4,3,4,1.7,4,1.7,1,0.0,1718
31.0,Ein Frankfurt,Hertha,0,3,-3,0,7,1.5333333333333334,7,1.5333333333333334,2,0.0,1718
31.0,Hannover,Bayern Munich,0,3,-3,0,13,1.2,13,1.2,2,0.0,1718
31.0,RB Leipzig,Hoffenheim,2,5,-3,0,5,1.5666666666666667,5,1.5666666666666667,2,0.0,1718
31.0,Stuttgart,Werder Bremen,2,0,2,3,10,1.3,10,1.3,1,0.0,1718
31.0,Hamburg,Freiburg,1,0,1,3,17,0.7333333333333333,17,0.7333333333333333,1,0.0,1718
31.0,Augsburg,Mainz,2,0,2,3,11,1.2333333333333334,11,1.2333333333333334,1,0.0,1718
31.0,FC Koln,Schalke 04,2,2,0,1,18,0.7,18,0.7,X,0.0,1718
32.0,Hoffenheim,Hannover,3,1,2,3,5,1.5806451612903225,5,1.5806451612903225,1,0.0,1718
32.0,Leverkusen,Stuttgart,0,1,-1,0,4,1.6451612903225807,4,1.6451612903225807,2,0.0,1718
32.0,Schalke 04,M'gladbach,1,1,0,1,2,1.8064516129032258,2,1.8064516129032258,X,0.0,1718
32.0,Wolfsburg,Hamburg,1,3,-2,0,14,0.967741935483871,14,0.967741935483871,2,0.0,1718
32.0,Hertha,Augsburg,2,2,0,1,9,1.3548387096774193,9,1.3548387096774193,X,0.0,1718
32.0,Bayern Munich,Ein Frankfurt,4,1,3,3,1,2.5161290322580645,1,2.5161290322580645,1,0.0,1718
32.0,Freiburg,FC Koln,3,2,1,3,16,0.967741935483871,16,0.967741935483871,1,0.0,1718
32.0,Mainz,RB Leipzig,3,0,3,3,15,0.967741935483871,15,0.967741935483871,1,0.0,1718
32.0,Werder Bremen,Dortmund,1,1,0,1,12,1.1935483870967742,12,1.1935483870967742,X,0.0,1718
33.0,Augsburg,Schalke 04,1,2,-1,0,11,1.28125,11,1.28125,2,0.0,1718
33.0,Dortmund,Mainz,1,2,-1,0,3,1.71875,3,1.71875,2,0.0,1718
33.0,Ein Frankfurt,Hamburg,3,0,3,3,7,1.4375,7,1.4375,1,0.0,1718
33.0,FC Koln,Bayern Munich,1,3,-2,0,18,0.6875,18,0.6875,2,0.0,1718
33.0,Hannover,Hertha,3,1,2,3,13,1.125,13,1.125,1,0.0,1718
33.0,M'gladbach,Freiburg,3,1,2,3,9,1.375,9,1.375,1,0.0,1718
33.0,RB Leipzig,Wolfsburg,4,1,3,3,6,1.46875,6,1.46875,1,0.0,1718
33.0,Stuttgart,Hoffenheim,2,0,2,3,8,1.40625,8,1.40625,1,0.0,1718
33.0,Werder Bremen,Leverkusen,0,0,0,1,12,1.1875,12,1.1875,X,0.0,1718
34.0,Leverkusen,Hannover,3,2,1,3,5,1.5757575757575757,5,1.5757575757575757,1,0.0,1718
34.0,Mainz,Werder Bremen,1,2,-1,0,14,1.0909090909090908,14,1.0909090909090908,2,0.0,1718
34.0,Hoffenheim,Dortmund,3,1,2,3,4,1.5757575757575757,4,1.5757575757575757,1,0.0,1718
34.0,Schalke 04,Ein Frankfurt,1,0,1,3,2,1.8181818181818181,2,1.8181818181818181,1,0.0,1718
34.0,Hamburg,M'gladbach,2,1,1,3,17,0.8484848484848485,17,0.8484848484848485,1,0.0,1718
34.0,Freiburg,Augsburg,2,0,2,3,15,1.0,15,1.0,1,0.0,1718
34.0,Bayern Munich,Stuttgart,1,4,-3,0,1,2.5454545454545454,1,2.5454545454545454,2,0.0,1718
34.0,Hertha,RB Leipzig,2,6,-4,0,10,1.303030303030303,10,1.303030303030303,2,0.0,1718
34.0,Wolfsburg,FC Koln,4,1,3,3,16,0.9090909090909091,16,0.9090909090909091,1,0.0,1718
