matchday,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Goal_difference,Points_Home,HomePosition,HomeAvgPoints,AwayPosition,AwayAvgPoints,result,Season
33.0,Augsburg,Hannover,1,2,-1,0,5,1.4375,5,1.4375,2,1415
33.0,Freiburg,Bayern Munich,2,1,1,3,15,0.96875,15,0.96875,1,1415
33.0,Hertha,Ein Frankfurt,0,0,0,1,13,1.0625,13,1.0625,X,1415
33.0,Leverkusen,Hoffenheim,2,0,2,3,4,1.8125,4,1.8125,1,1415
33.0,Mainz,FC Koln,2,0,2,3,12,1.15625,12,1.15625,1,1415
33.0,Schalke 04,Paderborn,1,0,1,3,6,1.40625,6,1.40625,1,1415
33.0,Stuttgart,Hamburg,2,1,1,3,18,0.9375,18,0.9375,1,1415
33.0,Werder Bremen,M'gladbach,0,2,-2,0,8,1.34375,8,1.34375,2,1415
33.0,Wolfsburg,Dortmund,2,1,1,3,2,2.03125,2,2.03125,1,1415
34.0,Hannover,Freiburg,2,1,1,3,15,1.0303030303030303,15,1.0303030303030303,1,1415
34.0,Hoffenheim,Hertha,2,1,1,3,9,1.2424242424242424,9,1.2424242424242424,1,1415
34.0,Hamburg,Schalke 04,2,0,2,3,17,0.9696969696969697,17,0.9696969696969697,1,1415
34.0,M'gladbach,Augsburg,1,3,-2,0,3,2.0,3,2.0,2,1415
34.0,Ein Frankfurt,Leverkusen,2,1,1,3,11,1.2121212121212122,11,1.2121212121212122,1,1415
34.0,Dortmund,Werder Bremen,3,2,1,3,7,1.303030303030303,7,1.303030303030303,1,1415
34.0,Bayern Munich,Mainz,2,0,2,3,1,2.303030303030303,1,2.303030303030303,1,1415
34.0,FC Koln,Wolfsburg,2,2,0,1,12,1.1818181818181819,12,1.1818181818181819,X,1415
34.0,Paderborn,Stuttgart,1,2,-1,0,18,0.9393939393939394,18,0.9393939393939394,2,1415
